State,Year,Quarter,District,Count,Amount
telangana,2020,1,khammam,2537352,5525879243.728758
telangana,2020,1,nizamabad,2202642,4951415940.342635
telangana,2020,1,siddipet,1912271,4387174573.133842
telangana,2020,3,hyderabad,99285803,228448742377.47607
telangana,2020,3,rangareddy,29573243,51787722036.044556
telangana,2020,3,medchal malkajgiri,28698311,48831695001.78223
telangana,2020,3,warangal urban,7847624,17470830635.334423
telangana,2020,3,sangareddy,6800085,12980683896.976254
telangana,2020,3,nalgonda,5228596,12019426389.403297
telangana,2020,3,khammam,4612672,10624076063.27388
telangana,2020,3,karimnagar,4242409,9665080706.228874
telangana,2020,3,nizamabad,3738711,8812060816.702126
telangana,2020,3,bhadradri kothagudem,3196550,7671316620.377354
telangana,2020,4,hyderabad,117008707,243045184188.28204
telangana,2020,4,rangareddy,53405219,89256130453.08658
telangana,2020,4,medchal malkajgiri,49900746,81801106073.41168
telangana,2020,4,warangal urban,11918795,25712185991.211586
telangana,2020,4,sangareddy,11444304,22088541539.150494
telangana,2020,4,nalgonda,7966177,19282405659.535854
telangana,2020,4,khammam,7035947,16464448770.047258
telangana,2020,4,karimnagar,6853847,15369367186.01585
telangana,2020,4,nizamabad,5857682,15245199022.577251
telangana,2020,4,bhadradri kothagudem,5185352,12782078782.234629
telangana,2020,2,hyderabad,56374644,130820061488.30273
telangana,2020,2,rangareddy,18068048,31273545586.261536
telangana,2020,2,medchal malkajgiri,17860704,29732057894.607735
telangana,2020,2,warangal urban,6239185,13617334891.581213
telangana,2020,2,sangareddy,4807036,8780427655.861984
telangana,2020,2,nalgonda,3786127,8540610042.867538
telangana,2020,2,khammam,3329665,7845967966.504283
telangana,2020,2,karimnagar,3030914,6621194087.94509
telangana,2020,2,nizamabad,2750473,6638415628.443302
telangana,2020,2,siddipet,2417054,5240899389.901978
haryana,2023,1,gurugram,139674963,149429170153.0
haryana,2023,1,faridabad,53175744,76414257465.0
haryana,2023,1,mewat,19821886,34386439914.0
haryana,2023,1,rewari,19315925,31293744915.0
haryana,2023,1,palwal,18488944,29954221651.0
haryana,2023,1,sonipat,14926351,27671143422.0
haryana,2023,1,hisar,13701000,30219366691.0
haryana,2023,1,jhajjar,12217709,23051039608.0
haryana,2023,1,panipat,10810722,20832156394.0
haryana,2023,1,mahendragarh,9912656,20183169351.0
haryana,2023,3,gurugram,188985975,179654213171.0
haryana,2023,3,faridabad,66682736,85332036120.0
haryana,2023,3,rewari,26636621,36790267491.0
haryana,2023,3,palwal,22985522,32341536595.0
haryana,2023,3,mewat,21207864,33007216065.0
haryana,2023,3,sonipat,21154223,32882849453.0
haryana,2023,3,hisar,18073013,35148922011.0
haryana,2023,3,jhajjar,16858845,27109243755.0
haryana,2023,3,panipat,15202667,24746289923.0
haryana,2023,3,rohtak,13369559,24254493149.0
haryana,2023,4,gurugram,200753426,196708697020.0
haryana,2023,4,faridabad,77144627,98044262238.0
haryana,2023,4,rewari,29185255,42640323109.0
haryana,2023,4,mewat,28925897,44628376293.0
haryana,2023,4,palwal,27386099,39320293870.0
haryana,2023,4,sonipat,23629291,38060293204.0
haryana,2023,4,hisar,19279136,40480356223.0
haryana,2023,4,jhajjar,18679187,31812083240.0
haryana,2023,4,panipat,16907853,28907667371.0
haryana,2023,4,mahendragarh,14773841,27377180805.0
haryana,2023,2,gurugram,168827725,167788722810.0
haryana,2023,2,faridabad,62235387,82469498511.0
haryana,2023,2,mewat,24567537,39427690839.0
haryana,2023,2,rewari,23333100,34976781377.0
haryana,2023,2,palwal,22095549,33459783079.0
haryana,2023,2,sonipat,18352363,31280283056.0
haryana,2023,2,hisar,16085808,33933659480.0
haryana,2023,2,jhajjar,14793013,26202080272.0
haryana,2023,2,panipat,13037367,23049537864.0
haryana,2023,2,mahendragarh,12061191,22742640627.0
haryana,2019,1,gurugram,8723777,10558099866.889874
haryana,2019,1,faridabad,4020631,4128377201.4363856
haryana,2019,1,rewari,992599,1395914440.321243
haryana,2019,1,palwal,719323,1032542809.3600862
haryana,2019,1,hisar,703750,1656524675.5728457
haryana,2019,1,sonipat,699422,1419939621.3328834
haryana,2019,1,panipat,685081,1414874465.0357556
haryana,2019,1,karnal,589011,1295083691.156188
haryana,2019,1,rohtak,575222,1345411743.258372
haryana,2019,1,jhajjar,548076,1042049466.2823191
haryana,2019,3,gurugram,11843666,15022524504.76374
haryana,2019,3,faridabad,4701377,5869168552.228926
haryana,2019,3,rewari,1206241,2010833861.5122523
haryana,2019,3,rohtak,1158516,3225248552.778762
haryana,2019,3,panipat,1155825,2901827842.8905134
haryana,2019,3,sonipat,1066029,2495689739.736125
haryana,2019,3,palwal,1061268,1687988450.1171806
haryana,2019,3,hisar,1055411,2558826214.5634766
haryana,2019,3,karnal,991286,2467996778.7886715
haryana,2019,3,jhajjar,755297,1642655006.4215214
haryana,2019,4,gurugram,14935865,19000424238.11497
haryana,2019,4,faridabad,5358174,7782346423.807224
haryana,2019,4,rewari,1538398,2831585559.7951837
haryana,2019,4,panipat,1437677,3870819294.7898273
haryana,2019,4,rohtak,1428337,4158625641.7923813
haryana,2019,4,sonipat,1368457,3347168252.768132
haryana,2019,4,hisar,1309901,3351369912.8069725
haryana,2019,4,karnal,1280457,3322975421.6792216
haryana,2019,4,palwal,1273274,2370503274.3677926
haryana,2019,4,jhajjar,965474,2147473030.3808532
haryana,2019,2,gurugram,8386864,11575310786.46454
haryana,2019,2,faridabad,3523377,4505940224.123979
haryana,2019,2,rohtak,1096201,2813329870.614499
haryana,2019,2,panipat,1019615,2473242371.019817
haryana,2019,2,rewari,889511,1639474281.2498112
haryana,2019,2,sonipat,888795,2100408323.2797818
haryana,2019,2,karnal,814251,2062725761.781968
haryana,2019,2,hisar,761001,2054472611.492754
haryana,2019,2,palwal,741633,1293085677.97656
haryana,2019,2,jhajjar,569289,1308026488.612537
haryana,2018,1,gurugram,1408070,2317083393.896097
haryana,2018,1,faridabad,521939,772738359.1903924
haryana,2018,1,hisar,240517,355732765.75367296
haryana,2018,1,rewari,199418,280095218.8487885
haryana,2018,1,panipat,183960,263054774.74491566
haryana,2018,1,sonipat,178766,279804665.74758285
haryana,2018,1,karnal,169313,247718779.0667546
haryana,2018,1,sirsa,164867,164313975.8712107
haryana,2018,1,bhiwani,125150,190361119.40027064
haryana,2018,1,rohtak,121728,215207976.23801103
haryana,2018,3,gurugram,2877059,5115393851.988528
haryana,2018,3,faridabad,1058983,1722572594.332482
haryana,2018,3,hisar,390428,961080725.8344724
haryana,2018,3,rewari,350599,643047741.7898456
haryana,2018,3,panipat,331409,660571357.2553346
haryana,2018,3,sonipat,315829,689899150.946893
haryana,2018,3,karnal,282956,594890203.9680781
haryana,2018,3,rohtak,242013,568546327.48272
haryana,2018,3,ambala,233248,522223540.2280037
haryana,2018,3,sirsa,222321,409263123.8749541
haryana,2018,4,gurugram,4651606,7834266744.800946
haryana,2018,4,faridabad,2271109,2832603200.576729
haryana,2018,4,rewari,535609,1038332553.8976262
haryana,2018,4,hisar,511206,1476103125.5799584
haryana,2018,4,sonipat,428989,1037340218.1738504
haryana,2018,4,panipat,427930,960831966.9902785
haryana,2018,4,palwal,383775,672481291.542182
haryana,2018,4,karnal,356327,883621789.490683
haryana,2018,4,jhajjar,319972,741571573.9301258
haryana,2018,4,ambala,313017,778868451.264339
haryana,2018,2,gurugram,1893511,3604758914.7352195
haryana,2018,2,faridabad,698865,1211325239.4669201
haryana,2018,2,hisar,320500,627894549.2713584
haryana,2018,2,panipat,265754,440169913.37038267
haryana,2018,2,rewari,263194,453157049.1288283
haryana,2018,2,sonipat,253130,475518495.4836759
haryana,2018,2,sirsa,234948,288080253.195745
haryana,2018,2,karnal,224254,430353501.61753666
haryana,2018,2,ambala,180500,352994750.8908926
haryana,2018,2,rohtak,179677,372787270.2835766
haryana,2021,1,gurugram,31719830,39350276708.73313
haryana,2021,1,faridabad,12970900,21241648453.917847
haryana,2021,1,rewari,4385531,8303713646.79833
haryana,2021,1,sonipat,4353956,9992974986.499811
haryana,2021,1,palwal,3641453,7214450169.004797
haryana,2021,1,hisar,3294765,8859730937.006823
haryana,2021,1,panipat,3288095,7866864997.406405
haryana,2021,1,mewat,3236320,8671355565.335659
haryana,2021,1,karnal,2822406,6379825746.570849
haryana,2021,1,rohtak,2708295,6792159646.748035
haryana,2021,3,gurugram,47680658,55914389975.07391
haryana,2021,3,faridabad,19367342,30608591108.260963
haryana,2021,3,rewari,7225396,12146892237.73043
haryana,2021,3,sonipat,7173052,14357121849.97747
haryana,2021,3,panipat,6120958,12577188571.756681
haryana,2021,3,palwal,5875612,10372287086.183144
haryana,2021,3,hisar,5215891,12437366867.171387
haryana,2021,3,mewat,5054460,11174788500.58817
haryana,2021,3,rohtak,4615616,10168683402.047003
haryana,2021,3,karnal,4403307,8835919266.381252
haryana,2021,4,gurugram,56754843,69593103272.65858
haryana,2021,4,faridabad,23169872,38292223252.23201
haryana,2021,4,sonipat,8588386,18170993284.93904
haryana,2021,4,rewari,8487387,15492946892.608118
haryana,2021,4,panipat,7419868,16276012822.879314
haryana,2021,4,palwal,7384842,13860018394.657875
haryana,2021,4,mewat,6907605,14906046920.126253
haryana,2021,4,hisar,6193863,16081687128.153656
haryana,2021,4,rohtak,5544335,13098837015.96527
haryana,2021,4,karnal,5416815,11527031601.801613
haryana,2021,2,gurugram,32311326,39938868048.39105
haryana,2021,2,faridabad,14467773,23831325859.81366
haryana,2021,2,sonipat,5818055,12924700817.493427
haryana,2021,2,rewari,5377720,9762169802.614033
haryana,2021,2,panipat,4781725,10716524259.182951
haryana,2021,2,palwal,4765916,9533885152.800251
haryana,2021,2,hisar,4588374,11866795026.651604
haryana,2021,2,mewat,4011429,9985192715.597248
haryana,2021,2,rohtak,3586587,8769888644.596022
haryana,2021,2,karnal,3501189,7822099240.647442
haryana,2024,1,gurugram,220314122,209018505349.0
haryana,2024,1,faridabad,87385027,105324563921.0
haryana,2024,1,mewat,36343799,51647688058.0
haryana,2024,1,rewari,32205532,44941393906.0
haryana,2024,1,palwal,31186766,42586729209.0
haryana,2024,1,sonipat,26391475,39542818742.0
haryana,2024,1,jhajjar,20724391,32868422443.0
haryana,2024,1,panipat,18394991,28669896876.0
haryana,2024,1,hisar,17761963,37550665833.0
haryana,2024,1,mahendragarh,16170056,28644900235.0
haryana,2024,3,gurugram,291583503,249171079828.0
haryana,2024,3,faridabad,112930557,119736724910.0
haryana,2024,3,rewari,42272065,51143848511.0
haryana,2024,3,nuh,41288132,48284119374.0
haryana,2024,3,sonipat,37472303,47674168090.0
haryana,2024,3,palwal,37241765,44193887960.0
haryana,2024,3,jhajjar,28844553,38926167741.0
haryana,2024,3,hisar,25984894,45990807258.0
haryana,2024,3,panipat,24957173,32867168470.0
haryana,2024,3,rohtak,20554884,32780873430.0
haryana,2024,4,gurugram,301187458,265842877273.0
haryana,2024,4,faridabad,122003127,132986047119.0
haryana,2024,4,rewari,44363909,57757339449.0
haryana,2024,4,nuh,43869108,55652826508.0
haryana,2024,4,sonipat,40461949,53935946656.0
haryana,2024,4,palwal,39893220,50857177066.0
haryana,2024,4,jhajjar,30931380,44356171325.0
haryana,2024,4,hisar,27481373,51811038253.0
haryana,2024,4,panipat,27410799,38210338489.0
haryana,2024,4,rohtak,21783688,36451969714.0
haryana,2024,2,gurugram,267480541,231403496054.0
haryana,2024,2,faridabad,106547652,115449266477.0
haryana,2024,2,mewat,41235751,53312281725.0
haryana,2024,2,rewari,38602512,49618654013.0
haryana,2024,2,palwal,36772010,46819805361.0
haryana,2024,2,sonipat,32712686,44665211488.0
haryana,2024,2,jhajjar,25392848,37711990675.0
haryana,2024,2,hisar,24238078,45622678464.0
haryana,2024,2,panipat,22255295,30804284168.0
haryana,2024,2,mahendragarh,19313419,32865129951.0
haryana,2022,1,gurugram,63282822,77508209556.89508
haryana,2022,1,faridabad,25918817,42896865210.61576
haryana,2022,1,sonipat,9614092,19484490398.321857
haryana,2022,1,rewari,9346086,16678823765.176477
haryana,2022,1,panipat,9264902,19020193908.564423
haryana,2022,1,mewat,8788025,17806136968.70603
haryana,2022,1,palwal,8401353,15280812571.295765
haryana,2022,1,hisar,7216543,18068574001.484863
haryana,2022,1,rohtak,6268896,14421297234.32816
haryana,2022,1,karnal,6097787,12324299904.907103
haryana,2022,3,gurugram,87103856,99360193857.46599
haryana,2022,3,faridabad,31002825,46163415393.391945
haryana,2022,3,sonipat,16738938,29152136081.765583
haryana,2022,3,hisar,15314209,30005386061.118546
haryana,2022,3,panipat,13837300,24633921100.885296
haryana,2022,3,rewari,12015067,19436985212.741524
haryana,2022,3,palwal,11032395,17956834811.920963
haryana,2022,3,mewat,10832560,19134475751.357685
haryana,2022,3,rohtak,9939686,18965127888.071278
haryana,2022,3,karnal,9139842,16912349321.593098
haryana,2022,4,gurugram,92493335,107046551341.7809
haryana,2022,4,faridabad,33161524,49923713557.162994
haryana,2022,4,sonipat,17683407,32605509131.386883
haryana,2022,4,hisar,16862076,34368965296.500374
haryana,2022,4,rohtak,14350357,27248544247.193783
haryana,2022,4,rewari,13324092,22585777499.591312
haryana,2022,4,palwal,13114018,21856737361.77354
haryana,2022,4,panipat,12217738,23682687583.537933
haryana,2022,4,karnal,12214724,23383107604.307755
haryana,2022,4,mewat,11181774,20507941017.884888
haryana,2022,2,gurugram,79880852,92145454120.45724
haryana,2022,2,faridabad,30409719,48406473821.004944
haryana,2022,2,sonipat,11943138,22987659569.928093
haryana,2022,2,rewari,11224593,19046645607.857338
haryana,2022,2,panipat,10820296,21066063900.647213
haryana,2022,2,mewat,10609222,20575618595.50345
haryana,2022,2,palwal,9782307,17323076797.706825
haryana,2022,2,hisar,8798889,20864338832.46772
haryana,2022,2,rohtak,7714114,16685032554.576132
haryana,2022,2,karnal,7462000,14355989091.566263
haryana,2020,1,gurugram,16484737,21152356889.052498
haryana,2020,1,faridabad,5840117,8881105700.091959
haryana,2020,1,sonipat,2016893,5091258326.483329
haryana,2020,1,rohtak,1803076,5175066327.070365
haryana,2020,1,panipat,1781967,4661669007.4263115
haryana,2020,1,rewari,1747564,3142595798.4513865
haryana,2020,1,palwal,1613263,3109146806.57809
haryana,2020,1,karnal,1579733,4003478768.7248425
haryana,2020,1,hisar,1533724,3820470010.45599
haryana,2020,1,mewat,1241283,3154872672.0695767
haryana,2020,3,gurugram,18098421,23437360421.86216
haryana,2020,3,faridabad,8700173,13490214442.585878
haryana,2020,3,rewari,3041169,5346067429.247877
haryana,2020,3,sonipat,2922945,7024743099.006162
haryana,2020,3,palwal,2672871,4869775358.80177
haryana,2020,3,panipat,2334545,5809998640.786768
haryana,2020,3,hisar,2209518,5761605477.767698
haryana,2020,3,mewat,2107221,5099537212.926384
haryana,2020,3,karnal,1955755,4578348863.2612
haryana,2020,3,rohtak,1740356,4643691557.73987
haryana,2020,4,gurugram,28192581,35629614077.0103
haryana,2020,4,faridabad,12149079,19603646063.147858
haryana,2020,4,rewari,4329508,8169865745.127572
haryana,2020,4,sonipat,3721622,9010603701.96087
haryana,2020,4,palwal,3692902,7333424919.06859
haryana,2020,4,hisar,3190398,8738948858.681065
haryana,2020,4,panipat,3059943,7874714735.936348
haryana,2020,4,mewat,2948645,7484819524.783331
haryana,2020,4,karnal,2527301,6152410695.701475
haryana,2020,4,jhajjar,2429140,5544973431.463554
haryana,2020,2,gurugram,11284856,14426170120.903454
haryana,2020,2,faridabad,5775792,8177450074.37961
haryana,2020,2,palwal,2090627,3788124543.124005
haryana,2020,2,sonipat,2067865,5016220638.103822
haryana,2020,2,rohtak,2050920,5946541938.965281
haryana,2020,2,rewari,2022132,3582603328.500936
haryana,2020,2,panipat,2011582,5207544726.945988
haryana,2020,2,hisar,1644838,4146210408.44509
haryana,2020,2,karnal,1629574,4045109843.2026005
haryana,2020,2,mewat,1598705,3658746771.705061
tamil-nadu,2023,1,chennai,54082635,74022904169.0
tamil-nadu,2023,1,chengalpattu,47785112,56466433731.0
tamil-nadu,2023,1,thiruvallur,44534386,63977916519.0
tamil-nadu,2023,1,coimbatore,39368101,51615824209.0
tamil-nadu,2023,1,kancheepuram,28434059,35659195700.0
tamil-nadu,2023,1,krishnagiri,27060721,42985634120.0
tamil-nadu,2023,1,tiruppur,23102273,31612220617.0
tamil-nadu,2023,1,salem,19000542,35440342871.0
tamil-nadu,2023,1,madurai,12890979,24763626170.0
tamil-nadu,2023,1,dharmapuri,11334419,21758757618.0
tamil-nadu,2023,3,chennai,64423156,85198861679.0
tamil-nadu,2023,3,chengalpattu,57523688,66789071996.0
tamil-nadu,2023,3,thiruvallur,54066131,73751421782.0
tamil-nadu,2023,3,coimbatore,46819743,60549050278.0
tamil-nadu,2023,3,kancheepuram,34927894,41722664352.0
tamil-nadu,2023,3,krishnagiri,34486164,52478701123.0
tamil-nadu,2023,3,tiruppur,30246050,38263190944.0
tamil-nadu,2023,3,salem,22733379,40740984216.0
tamil-nadu,2023,3,madurai,15229079,28300320002.0
tamil-nadu,2023,3,dharmapuri,13381494,25115860184.0
tamil-nadu,2023,4,chennai,63203856,84462859933.0
tamil-nadu,2023,4,chengalpattu,56593183,66002471552.0
tamil-nadu,2023,4,thiruvallur,55046227,74196249957.0
tamil-nadu,2023,4,coimbatore,49610094,62771942615.0
tamil-nadu,2023,4,krishnagiri,38716127,58128403055.0
tamil-nadu,2023,4,kancheepuram,35825274,42324947809.0
tamil-nadu,2023,4,tiruppur,33312329,40204687126.0
tamil-nadu,2023,4,salem,25568703,44455006086.0
tamil-nadu,2023,4,madurai,16710432,30065725377.0
tamil-nadu,2023,4,dharmapuri,15564980,28313365775.0
tamil-nadu,2023,2,chennai,58067196,79752773295.0
tamil-nadu,2023,2,chengalpattu,51706890,61412309875.0
tamil-nadu,2023,2,thiruvallur,48176846,68546759350.0
tamil-nadu,2023,2,coimbatore,41794917,55641017773.0
tamil-nadu,2023,2,kancheepuram,30960455,38377770025.0
tamil-nadu,2023,2,krishnagiri,30480238,48954116395.0
tamil-nadu,2023,2,tiruppur,25315335,34462188247.0
tamil-nadu,2023,2,salem,20677006,38483559669.0
tamil-nadu,2023,2,madurai,13702781,26681647309.0
tamil-nadu,2023,2,dharmapuri,12289754,23737079024.0
tamil-nadu,2019,1,chennai,11642449,18810971714.51368
tamil-nadu,2019,1,chengalpattu,3285713,4918695631.396448
tamil-nadu,2019,1,coimbatore,2709665,5072064993.630945
tamil-nadu,2019,1,thiruvallur,2305713,3957616692.241628
tamil-nadu,2019,1,kancheepuram,1732340,2735468905.1703753
tamil-nadu,2019,1,tiruppur,1078231,2186722074.262658
tamil-nadu,2019,1,salem,949562,1916555034.6953974
tamil-nadu,2019,1,krishnagiri,848874,1549327562.4754324
tamil-nadu,2019,1,tiruchirappalli,739515,1460934059.6618776
tamil-nadu,2019,1,madurai,662080,1386372054.5139372
tamil-nadu,2019,3,chennai,11333032,23024193806.41262
tamil-nadu,2019,3,chengalpattu,5765425,7255276540.840912
tamil-nadu,2019,3,coimbatore,4303835,9457627886.22332
tamil-nadu,2019,3,thiruvallur,3497534,5790229760.583482
